BathroomCount,BedroomCount,ConstructionYear,District,Furnished,Garden,Kitchen,LivingArea,MonthlyCharges,NumberOfFacades,PEB,Price,Province,Region,RoomCount,ShowerCount,StateOfBuilding,SubtypeOfProperty,SurfaceOfPlot,SwimmingPool,Terrace,ToiletCount,TypeOfProperty,TypeOfSale
2.0,6,2008.0,Turnhout,0.0,1.0,INSTALLED,364.0,30.0,4.0,B,950000,Antwerp,Flanders,6.0,2.0,AS_NEW,villa,373.0,0.0,1.0,3.0,1,residential_sale
4.0,6,1850.0,Virton,0.0,1.0,INSTALLED,510.0,30.0,3.0,D,800000,Luxembourg,Wallonie,6.0,4.0,JUST_RENOVATED,house,6595.0,1.0,1.0,4.0,1,residential_sale
3.0,4,1963.0,Liège,0.0,1.0,INSTALLED,350.0,30.0,2.0,D,610000,Liège,Wallonie,6.0,4.0,GOOD,apartment_block,125.0,0.0,1.0,4.0,1,residential_sale
1.0,3,1996.0,Brussels,0.0,1.0,INSTALLED,200.0,30.0,3.0,C,550000,Brussels,Brussels,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,1,1963.0,Liège,0.0,1.0,SEMI_EQUIPPED,44.0,30.0,2.0,D,99000,Liège,Wallonie,3.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,4,1899.0,Charleroi,0.0,1.0,INSTALLED,160.0,30.0,3.0,F,119900,Hainaut,Wallonie,6.0,1.0,TO_RENOVATE,house,830.0,0.0,1.0,2.0,1,residential_sale
1.0,2,1996.0,Verviers,1.0,1.0,INSTALLED,105.0,30.0,4.0,F,245000,Liège,Wallonie,6.0,1.0,GOOD,house,890.0,0.0,1.0,1.0,1,residential_sale
2.0,4,1930.0,Brussels,0.0,1.0,SEMI_EQUIPPED,180.0,30.0,2.0,F,515000,Brussels,Brussels,6.0,1.0,TO_RENOVATE,house,140.0,0.0,1.0,2.0,1,residential_sale
1.0,3,1973.0,Antwerp,0.0,1.0,INSTALLED,162.0,30.0,3.0,C,385000,Antwerp,Flanders,10.0,1.0,TO_RENOVATE,town_house,472.0,0.0,1.0,2.0,1,residential_sale
1.0,2,1996.0,Ath,0.0,1.0,INSTALLED,125.0,30.0,4.0,E,158000,Hainaut,Wallonie,6.0,1.0,GOOD,house,389.0,0.0,1.0,1.0,1,residential_sale
2.0,4,1958.0,Brussels,0.0,1.0,INSTALLED,219.0,30.0,4.0,G,1800000,Brussels,Brussels,6.0,2.0,TO_RENOVATE,villa,5300.0,0.0,1.0,2.0,1,residential_sale
1.0,6,1979.0,Verviers,0.0,1.0,INSTALLED,362.0,30.0,4.0,D,490000,Liège,Wallonie,6.0,2.0,JUST_RENOVATED,bungalow,2244.0,0.0,1.0,4.0,1,residential_sale
1.0,4,1947.0,Brussels,0.0,1.0,SEMI_EQUIPPED,219.0,30.0,4.0,G,1800000,Brussels,Brussels,6.0,1.0,TO_RENOVATE,villa,5500.0,0.0,1.0,2.0,1,residential_sale
1.0,3,2021.0,Nivelles,0.0,1.0,INSTALLED,160.0,30.0,3.0,B,475000,Walloon Brabant,Wallonie,6.0,1.0,GOOD,house,414.0,0.0,1.0,2.0,1,residential_sale
2.0,6,2023.0,Leuven,0.0,1.0,HYPER_EQUIPPED,222.0,30.0,2.0,B,624333,Flemish Brabant,Flanders,6.0,1.0,AS_NEW,house,136.0,0.0,1.0,3.0,1,residential_sale
2.0,5,2023.0,Leuven,0.0,1.0,HYPER_EQUIPPED,230.0,30.0,3.0,B,665935,Flemish Brabant,Flanders,6.0,1.0,AS_NEW,house,127.0,0.0,1.0,3.0,1,residential_sale
0.0,2,1996.0,Soignies,0.0,1.0,SEMI_EQUIPPED,125.0,30.0,3.0,C,169000,Hainaut,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,3,1950.0,Brussels,0.0,1.0,INSTALLED,119.0,30.0,2.0,C,495000,Brussels,Brussels,9.0,1.0,AS_NEW,apartment,356.0,0.0,1.0,2.0,2,residential_sale
1.0,4,1871.0,Huy,0.0,1.0,INSTALLED,220.0,30.0,3.0,D,495000,Liège,Wallonie,6.0,4.0,AS_NEW,house,1874.0,0.0,1.0,4.0,1,residential_sale
1.0,4,1871.0,Huy,0.0,1.0,INSTALLED,220.0,30.0,3.0,D,645000,Liège,Wallonie,6.0,4.0,AS_NEW,house,4385.0,0.0,1.0,4.0,1,residential_sale
1.0,2,2022.0,Verviers,0.0,1.0,INSTALLED,92.0,30.0,3.0,B,280000,Liège,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,2,1940.0,Charleroi,0.0,1.0,HYPER_EQUIPPED,250.0,30.0,3.0,B,269999,Hainaut,Wallonie,6.0,1.0,AS_NEW,house,70.0,0.0,1.0,1.0,1,residential_sale
1.0,4,1996.0,Charleroi,0.0,1.0,INSTALLED,237.0,30.0,2.0,D,180000,Hainaut,Wallonie,6.0,1.0,GOOD,mixed_use_building,92.0,0.0,1.0,2.0,1,residential_sale
1.0,1,1970.0,Namur,0.0,1.0,SEMI_EQUIPPED,47.0,30.0,3.0,B,90000,Namur,Wallonie,6.0,1.0,AS_NEW,service_flat,356.0,0.0,1.0,2.0,2,residential_sale
1.0,3,1996.0,Tournai,0.0,1.0,INSTALLED,184.0,30.0,4.0,A+,367975,Hainaut,Wallonie,6.0,1.0,GOOD,house,3667.0,0.0,1.0,2.0,1,residential_sale
1.0,3,2009.0,Brugge,0.0,1.0,INSTALLED,116.0,30.0,2.0,B,649000,West Flanders,Flanders,6.0,1.0,AS_NEW,ground_floor,356.0,0.0,1.0,2.0,2,residential_sale
2.0,2,1996.0,Halle-Vilvoorde,0.0,1.0,INSTALLED,83.0,30.0,3.0,E,259000,Flemish Brabant,Flanders,6.0,1.0,AS_NEW,apartment,356.0,0.0,1.0,1.0,2,residential_sale
5.0,9,1987.0,Halle-Vilvoorde,0.0,1.0,SEMI_EQUIPPED,578.0,30.0,3.0,C,1500000,Flemish Brabant,Flanders,6.0,5.0,GOOD,apartment_block,464.0,0.0,1.0,5.0,1,residential_sale
1.0,2,1930.0,Kortrijk,0.0,1.0,SEMI_EQUIPPED,125.0,30.0,3.0,C,119000,West Flanders,Flanders,11.0,1.0,TO_BE_DONE_UP,house,248.0,0.0,1.0,1.0,1,residential_sale
2.0,3,1905.0,Charleroi,0.0,1.0,SEMI_EQUIPPED,180.0,30.0,3.0,B,235000,Hainaut,Wallonie,10.0,1.0,GOOD,house,148.0,0.0,1.0,3.0,1,residential_sale
1.0,3,1996.0,Charleroi,0.0,1.0,SEMI_EQUIPPED,165.0,30.0,3.0,D,130000,Hainaut,Wallonie,10.0,1.0,GOOD,house,80.0,0.0,1.0,2.0,1,residential_sale
1.0,2,2016.0,Aalst,0.0,1.0,HYPER_EQUIPPED,72.0,30.0,3.0,B,230000,East Flanders,Flanders,6.0,1.0,AS_NEW,service_flat,356.0,0.0,1.0,1.0,2,residential_sale
1.0,2,1956.0,Verviers,0.0,1.0,HYPER_EQUIPPED,105.0,30.0,4.0,F,220000,Liège,Wallonie,10.0,1.0,GOOD,house,386.0,0.0,1.0,1.0,1,residential_sale
2.0,2,1996.0,Brugge,0.0,1.0,HYPER_EQUIPPED,86.0,30.0,2.0,F,950000,West Flanders,Flanders,6.0,1.0,AS_NEW,penthouse,356.0,0.0,1.0,2.0,2,residential_sale
2.0,3,1994.0,Turnhout,0.0,1.0,HYPER_EQUIPPED,505.0,30.0,2.0,B,495000,Antwerp,Flanders,6.0,2.0,GOOD,house,185.0,0.0,1.0,2.0,1,residential_sale
1.0,2,1996.0,Soignies,0.0,1.0,INSTALLED,55.0,30.0,3.0,E,84999,Hainaut,Wallonie,6.0,1.0,GOOD,house,104.0,0.0,1.0,1.0,1,residential_sale
2.0,3,1950.0,Brussels,0.0,1.0,HYPER_EQUIPPED,130.0,30.0,2.0,D,399000,Brussels,Brussels,6.0,2.0,AS_NEW,duplex,356.0,0.0,1.0,2.0,2,residential_sale
1.0,2,1965.0,Brussels,0.0,1.0,INSTALLED,100.0,30.0,2.0,D,335000,Brussels,Brussels,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
2.0,3,1920.0,Brussels,0.0,1.0,HYPER_EQUIPPED,129.0,30.0,2.0,E,345000,Brussels,Brussels,9.0,1.0,GOOD,apartment,356.0,0.0,1.0,2.0,2,residential_sale
3.0,3,2007.0,Gent,0.0,1.0,INSTALLED,102.0,30.0,2.0,A,295000,East Flanders,Flanders,13.0,2.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
0.0,3,2021.0,Liège,0.0,1.0,HYPER_EQUIPPED,154.0,30.0,4.0,A,467000,Liège,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
0.0,3,1996.0,Liège,0.0,1.0,INSTALLED,113.0,30.0,3.0,A,452000,Liège,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
0.0,2,1996.0,Liège,0.0,1.0,INSTALLED,108.0,30.0,3.0,B,321000,Liège,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,4,1965.0,Brussels,0.0,1.0,INSTALLED,159.0,30.0,2.0,E,395000,Brussels,Brussels,6.0,1.0,TO_RENOVATE,house,179.0,0.0,1.0,2.0,1,residential_sale
2.0,3,1967.0,Oostend,0.0,1.0,INSTALLED,159.0,30.0,2.0,B,349000,West Flanders,Flanders,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,2.0,2,residential_sale
0.0,3,1996.0,Liège,0.0,1.0,INSTALLED,113.0,30.0,3.0,B,452000,Liège,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
0.0,3,1974.0,Huy,0.0,1.0,SEMI_EQUIPPED,137.0,30.0,4.0,D,299000,Liège,Wallonie,6.0,1.0,GOOD,house,3157.0,0.0,1.0,1.0,1,residential_sale
2.0,4,1996.0,Charleroi,0.0,1.0,SEMI_EQUIPPED,215.0,30.0,2.0,B,245000,Hainaut,Wallonie,6.0,2.0,GOOD,mixed_use_building,100.0,0.0,1.0,2.0,1,residential_sale
1.0,3,1971.0,Mons,0.0,1.0,HYPER_EQUIPPED,125.0,30.0,4.0,C,299000,Hainaut,Wallonie,6.0,1.0,GOOD,house,869.0,0.0,1.0,1.0,1,residential_sale
1.0,1,1960.0,Brussels,0.0,1.0,HYPER_EQUIPPED,68.0,30.0,2.0,C,174500,Brussels,Brussels,6.0,1.0,AS_NEW,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,3,1996.0,Mons,0.0,1.0,NOT_INSTALLED,230.0,30.0,4.0,G,125000,Hainaut,Wallonie,12.0,1.0,TO_RENOVATE,country_cottage,1346.0,0.0,1.0,1.0,1,residential_sale
0.0,1,2011.0,Namur,0.0,1.0,INSTALLED,52.0,30.0,3.0,C,200000,Namur,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,3,1850.0,Virton,0.0,1.0,NOT_INSTALLED,300.0,30.0,4.0,G,220000,Luxembourg,Wallonie,6.0,1.0,TO_RENOVATE,house,4049.0,0.0,1.0,1.0,1,residential_sale
2.0,2,1874.0,Charleroi,0.0,1.0,NOT_INSTALLED,88.0,30.0,2.0,E,185000,Hainaut,Wallonie,6.0,2.0,GOOD,apartment_block,57.0,0.0,1.0,2.0,1,residential_sale
1.0,2,1983.0,Mouscron,0.0,1.0,INSTALLED,110.0,30.0,3.0,D,199000,Hainaut,Wallonie,6.0,1.0,GOOD,house,525.0,0.0,1.0,1.0,1,residential_sale
2.0,4,1996.0,Mouscron,0.0,1.0,INSTALLED,240.0,30.0,3.0,D,360000,Hainaut,Wallonie,6.0,2.0,AS_NEW,house,307.0,0.0,1.0,1.0,1,residential_sale
2.0,2,2021.0,Brugge,1.0,1.0,INSTALLED,84.0,30.0,2.0,A,2250000,West Flanders,Flanders,6.0,2.0,AS_NEW,apartment,356.0,0.0,1.0,1.0,2,residential_sale
2.0,3,1938.0,Nivelles,0.0,1.0,HYPER_EQUIPPED,150.0,30.0,2.0,B,440000,Walloon Brabant,Wallonie,6.0,1.0,AS_NEW,house,705.0,0.0,1.0,3.0,1,residential_sale
0.0,4,1983.0,Neufchâteau,0.0,1.0,INSTALLED,170.0,30.0,4.0,C,495000,Luxembourg,Wallonie,6.0,2.0,GOOD,house,2012.0,0.0,1.0,2.0,1,residential_sale
2.0,3,1962.0,Antwerp,0.0,1.0,INSTALLED,132.0,30.0,2.0,A,349000,Antwerp,Flanders,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,2.0,2,residential_sale
1.0,2,1996.0,Soignies,0.0,1.0,INSTALLED,115.0,30.0,3.0,E,140000,Hainaut,Wallonie,3.0,1.0,TO_RESTORE,house,541.0,0.0,1.0,1.0,1,residential_sale
1.0,3,1977.0,Soignies,0.0,1.0,INSTALLED,115.0,30.0,4.0,E,325000,Hainaut,Wallonie,6.0,1.0,GOOD,house,800.0,1.0,1.0,1.0,1,residential_sale
1.0,1,2020.0,Veurne,0.0,1.0,INSTALLED,60.0,30.0,2.0,A,339000,West Flanders,Flanders,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
0.0,3,2022.0,Tournai,0.0,1.0,INSTALLED,112.0,30.0,4.0,A,298000,Hainaut,Wallonie,6.0,2.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
2.0,3,1994.0,Turnhout,0.0,1.0,HYPER_EQUIPPED,505.0,30.0,3.0,B,495000,Antwerp,Flanders,6.0,2.0,GOOD,apartment,356.0,0.0,1.0,2.0,2,residential_sale
1.0,2,1960.0,Charleroi,0.0,1.0,NOT_INSTALLED,107.0,30.0,4.0,G,179999,Hainaut,Wallonie,6.0,1.0,TO_BE_DONE_UP,house,1197.0,0.0,1.0,1.0,1,residential_sale
1.0,1,2021.0,Antwerp,0.0,1.0,INSTALLED,74.0,30.0,3.0,B,334000,Antwerp,Flanders,6.0,1.0,GOOD,duplex,356.0,0.0,1.0,1.0,2,residential_sale
3.0,5,2001.0,Turnhout,0.0,1.0,HYPER_EQUIPPED,671.0,30.0,4.0,C,1190000,Antwerp,Flanders,6.0,3.0,AS_NEW,villa,1421.0,1.0,1.0,3.0,1,residential_sale
1.0,1,2016.0,Nivelles,0.0,1.0,INSTALLED,49.0,30.0,2.0,B,261500,Walloon Brabant,Wallonie,6.0,1.0,AS_NEW,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,3,2023.0,Neufchâteau,0.0,1.0,INSTALLED,100.0,30.0,4.0,B,283500,Luxembourg,Wallonie,6.0,1.0,GOOD,house,2742.0,0.0,1.0,2.0,1,residential_sale
1.0,1,1996.0,Nivelles,0.0,1.0,HYPER_EQUIPPED,43.0,30.0,2.0,C,231000,Walloon Brabant,Wallonie,6.0,1.0,AS_NEW,apartment,356.0,0.0,1.0,1.0,2,residential_sale
2.0,4,1996.0,Thuin,0.0,1.0,INSTALLED,210.0,30.0,2.0,C,275000,Hainaut,Wallonie,6.0,2.0,GOOD,mixed_use_building,122.0,0.0,1.0,2.0,1,residential_sale
2.0,3,2020.0,Halle-Vilvoorde,0.0,1.0,HYPER_EQUIPPED,218.0,30.0,2.0,A,1890000,Flemish Brabant,Flanders,6.0,1.0,GOOD,penthouse,356.0,0.0,1.0,3.0,2,residential_sale
3.0,4,2018.0,Brugge,0.0,1.0,HYPER_EQUIPPED,344.0,30.0,3.0,B,3950000,West Flanders,Flanders,6.0,2.0,AS_NEW,villa,501.0,0.0,1.0,4.0,1,residential_sale
1.0,2,2024.0,Brussels,0.0,1.0,HYPER_EQUIPPED,130.0,30.0,2.0,A,599000,Brussels,Brussels,6.0,1.0,GOOD,penthouse,356.0,0.0,1.0,2.0,2,residential_sale
1.0,5,1996.0,Nivelles,0.0,1.0,INSTALLED,125.0,30.0,4.0,E,460000,Walloon Brabant,Wallonie,6.0,1.0,GOOD,villa,763.0,0.0,1.0,2.0,1,residential_sale
1.0,2,1997.0,Gent,0.0,1.0,INSTALLED,103.0,30.0,3.0,C,469000,East Flanders,Flanders,1.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
0.0,6,1939.0,Antwerp,0.0,1.0,SEMI_EQUIPPED,216.0,30.0,2.0,C,325000,Antwerp,Flanders,6.0,3.0,AS_NEW,house,141.0,0.0,1.0,3.0,1,residential_sale
3.0,4,2016.0,Brugge,1.0,1.0,HYPER_EQUIPPED,344.0,30.0,3.0,B,3950000,West Flanders,Flanders,6.0,3.0,AS_NEW,villa,500.0,0.0,1.0,4.0,1,residential_sale
0.0,6,1996.0,Charleroi,0.0,1.0,SEMI_EQUIPPED,304.0,30.0,2.0,B,278500,Hainaut,Wallonie,6.0,4.0,TO_RESTORE,apartment_block,290.0,0.0,1.0,4.0,1,residential_sale
1.0,5,1955.0,Halle-Vilvoorde,0.0,1.0,INSTALLED,214.0,30.0,3.0,B,549000,Flemish Brabant,Flanders,6.0,1.0,AS_NEW,house,689.0,0.0,1.0,2.0,1,residential_sale
1.0,2,1996.0,Brussels,0.0,1.0,HYPER_EQUIPPED,131.0,30.0,2.0,G,395000,Brussels,Brussels,6.0,1.0,GOOD,penthouse,356.0,0.0,1.0,1.0,2,residential_sale
1.0,4,1900.0,Soignies,0.0,1.0,INSTALLED,258.0,30.0,2.0,D,269000,Hainaut,Wallonie,6.0,1.0,AS_NEW,house,366.0,0.0,1.0,2.0,1,residential_sale
2.0,3,2010.0,Brugge,1.0,1.0,HYPER_EQUIPPED,106.0,30.0,2.0,A,1095000,West Flanders,Flanders,6.0,2.0,AS_NEW,apartment,356.0,0.0,1.0,2.0,2,residential_sale
1.0,4,1963.0,Antwerp,0.0,1.0,INSTALLED,182.0,30.0,4.0,F,650000,Antwerp,Flanders,6.0,1.0,TO_BE_DONE_UP,house,1617.0,0.0,1.0,2.0,1,residential_sale
1.0,2,1978.0,Charleroi,0.0,1.0,INSTALLED,71.0,30.0,2.0,B,135000,Hainaut,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
0.0,3,1996.0,Dinant,0.0,1.0,INSTALLED,130.0,30.0,2.0,C,235000,Namur,Wallonie,6.0,3.0,TO_BE_DONE_UP,apartment_block,58.0,0.0,1.0,3.0,1,residential_sale
0.0,3,1996.0,Dinant,0.0,1.0,INSTALLED,130.0,30.0,2.0,C,235000,Namur,Wallonie,6.0,3.0,TO_BE_DONE_UP,apartment,356.0,0.0,1.0,3.0,2,residential_sale
2.0,3,1896.0,Brussels,1.0,1.0,HYPER_EQUIPPED,254.0,30.0,2.0,E,675000,Brussels,Brussels,6.0,2.0,AS_NEW,house,80.0,0.0,1.0,2.0,1,residential_sale
1.0,1,1996.0,Leuven,0.0,1.0,INSTALLED,100.0,30.0,3.0,B,425000,Flemish Brabant,Flanders,6.0,1.0,GOOD,duplex,356.0,0.0,1.0,1.0,2,residential_sale
1.0,1,1996.0,Leuven,0.0,1.0,INSTALLED,39.0,30.0,3.0,B,329000,Flemish Brabant,Flanders,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,2,1996.0,Brussels,1.0,1.0,INSTALLED,125.0,30.0,2.0,D,335000,Brussels,Brussels,8.0,2.0,GOOD,duplex,356.0,0.0,1.0,2.0,2,residential_sale
1.0,4,1996.0,Philippeville,0.0,1.0,INSTALLED,210.0,30.0,2.0,E,249000,Namur,Wallonie,6.0,1.0,GOOD,house,451.0,0.0,1.0,1.0,1,residential_sale
1.0,2,1996.0,Dinant,0.0,1.0,INSTALLED,58.0,30.0,3.0,G,67000,Namur,Wallonie,4.0,1.0,GOOD,country_cottage,211.0,0.0,1.0,1.0,1,residential_sale
2.0,3,1996.0,Waremme,0.0,1.0,INSTALLED,184.0,30.0,4.0,D,390000,Liège,Wallonie,17.0,2.0,GOOD,house,2690.0,0.0,1.0,3.0,1,residential_sale
1.0,5,1963.0,Halle-Vilvoorde,0.0,1.0,INSTALLED,317.0,30.0,4.0,E,575000,Flemish Brabant,Flanders,6.0,1.0,TO_BE_DONE_UP,villa,374.0,0.0,1.0,2.0,1,residential_sale
1.0,3,1983.0,Gent,0.0,1.0,INSTALLED,950.0,30.0,4.0,B,429500,East Flanders,Flanders,6.0,1.0,TO_BE_DONE_UP,villa,950.0,0.0,1.0,2.0,1,residential_sale
0.0,0,1977.0,Liège,0.0,1.0,INSTALLED,36.0,30.0,2.0,F,110000,Liège,Wallonie,6.0,1.0,GOOD,flat_studio,356.0,0.0,1.0,1.0,2,residential_sale
2.0,3,2023.0,Brugge,0.0,1.0,HYPER_EQUIPPED,118.0,30.0,2.0,B,1195000,West Flanders,Flanders,6.0,2.0,GOOD,apartment,356.0,0.0,1.0,2.0,2,residential_sale
2.0,3,2023.0,Brugge,0.0,1.0,HYPER_EQUIPPED,103.0,30.0,2.0,B,870000,West Flanders,Flanders,6.0,2.0,GOOD,apartment,356.0,0.0,1.0,2.0,2,residential_sale
1.0,2,1900.0,Charleroi,0.0,1.0,SEMI_EQUIPPED,71.0,30.0,2.0,G,64999,Hainaut,Wallonie,6.0,1.0,GOOD,house,140.0,0.0,1.0,1.0,1,residential_sale
1.0,2,2021.0,Brussels,0.0,1.0,INSTALLED,90.0,30.0,3.0,B,310000,Brussels,Brussels,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,4,1996.0,Soignies,0.0,1.0,INSTALLED,150.0,30.0,2.0,D,240000,Hainaut,Wallonie,6.0,1.0,GOOD,house,382.0,0.0,1.0,1.0,1,residential_sale
2.0,3,1996.0,Brussels,0.0,1.0,SEMI_EQUIPPED,180.0,30.0,2.0,G,495000,Brussels,Brussels,6.0,3.0,TO_RENOVATE,mixed_use_building,180.0,0.0,1.0,3.0,1,residential_sale
1.0,4,1950.0,Mouscron,0.0,1.0,NOT_INSTALLED,321.0,30.0,2.0,C,199000,Hainaut,Wallonie,6.0,2.0,GOOD,house,350.0,0.0,1.0,2.0,1,residential_sale
1.0,5,1874.0,Liège,0.0,1.0,INSTALLED,220.0,30.0,4.0,F,350000,Liège,Wallonie,6.0,1.0,GOOD,house,1600.0,0.0,1.0,2.0,1,residential_sale
1.0,2,2024.0,Gent,0.0,1.0,INSTALLED,88.0,30.0,3.0,B,360000,East Flanders,Flanders,14.0,1.0,GOOD,ground_floor,356.0,0.0,1.0,1.0,2,residential_sale
2.0,2,1968.0,Halle-Vilvoorde,0.0,1.0,HYPER_EQUIPPED,250.0,30.0,4.0,C,850000,Flemish Brabant,Flanders,1.0,1.0,JUST_RENOVATED,villa,600.0,1.0,1.0,1.0,1,residential_sale
1.0,2,1968.0,Marche-en-Famenne,1.0,1.0,INSTALLED,216.0,30.0,4.0,C,550000,Luxembourg,Wallonie,6.0,1.0,GOOD,house,1207.0,0.0,1.0,3.0,1,residential_sale
1.0,4,1996.0,Liège,0.0,1.0,INSTALLED,111.0,30.0,3.0,C,180000,Liège,Wallonie,6.0,1.0,JUST_RENOVATED,house,132.0,0.0,1.0,1.0,1,residential_sale
1.0,2,1996.0,Brussels,0.0,1.0,INSTALLED,125.0,30.0,3.0,G,190000,Brussels,Brussels,4.0,1.0,TO_RENOVATE,apartment,356.0,0.0,1.0,1.0,2,residential_sale
2.0,6,1993.0,Nivelles,0.0,1.0,NOT_INSTALLED,260.0,30.0,4.0,B,810000,Walloon Brabant,Wallonie,6.0,1.0,GOOD,house,960.0,0.0,1.0,3.0,1,residential_sale
1.0,4,1961.0,Tongeren,0.0,1.0,INSTALLED,378.0,30.0,4.0,F,375000,Limburg,Flanders,14.0,1.0,JUST_RENOVATED,villa,810.0,0.0,1.0,2.0,1,residential_sale
2.0,2,2022.0,Brugge,0.0,1.0,HYPER_EQUIPPED,142.0,30.0,2.0,A,499000,West Flanders,Flanders,6.0,2.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,6,1918.0,Verviers,0.0,1.0,NOT_INSTALLED,285.0,30.0,2.0,C,125000,Liège,Wallonie,6.0,1.0,TO_RENOVATE,house,145.0,0.0,1.0,1.0,1,residential_sale
1.0,2,1996.0,Philippeville,0.0,1.0,INSTALLED,125.0,30.0,4.0,G,450000,Namur,Wallonie,15.0,1.0,TO_BE_DONE_UP,house,3800.0,0.0,1.0,2.0,1,residential_sale
1.0,6,1918.0,Verviers,0.0,1.0,NOT_INSTALLED,285.0,30.0,2.0,C,125000,Liège,Wallonie,6.0,1.0,TO_RENOVATE,mixed_use_building,145.0,0.0,1.0,1.0,1,residential_sale
1.0,6,2024.0,Brussels,0.0,1.0,HYPER_EQUIPPED,306.0,30.0,3.0,B,814000,Brussels,Brussels,6.0,2.0,GOOD,house,281.0,0.0,1.0,3.0,1,residential_sale
1.0,1,1996.0,Brussels,0.0,1.0,INSTALLED,53.0,30.0,2.0,D,315000,Brussels,Brussels,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
0.0,3,1899.0,Brussels,0.0,1.0,INSTALLED,171.0,30.0,2.0,G,389000,Brussels,Brussels,6.0,2.0,TO_RENOVATE,house,140.0,0.0,1.0,2.0,1,residential_sale
1.0,5,1996.0,Soignies,0.0,1.0,USA_INSTALLED,247.0,30.0,3.0,E,375000,Hainaut,Wallonie,14.0,1.0,GOOD,house,2000.0,0.0,1.0,2.0,1,residential_sale
1.0,2,2010.0,Thuin,0.0,1.0,INSTALLED,84.0,30.0,3.0,D,149000,Hainaut,Wallonie,6.0,1.0,AS_NEW,apartment,356.0,0.0,1.0,1.0,2,residential_sale
2.0,3,1976.0,Brugge,0.0,1.0,HYPER_EQUIPPED,132.0,30.0,4.0,C,885000,West Flanders,Flanders,6.0,1.0,GOOD,villa,681.0,0.0,1.0,2.0,1,residential_sale
1.0,4,1966.0,Virton,0.0,1.0,NOT_INSTALLED,230.0,30.0,4.0,D,320000,Luxembourg,Wallonie,6.0,1.0,GOOD,villa,778.0,0.0,1.0,2.0,1,residential_sale
2.0,3,1985.0,Verviers,0.0,1.0,INSTALLED,144.0,30.0,4.0,D,320000,Liège,Wallonie,6.0,2.0,GOOD,town_house,469.0,0.0,1.0,2.0,1,residential_sale
3.0,6,1989.0,Antwerp,0.0,1.0,INSTALLED,800.0,30.0,4.0,B,1299000,Antwerp,Flanders,6.0,1.0,AS_NEW,villa,1895.0,1.0,1.0,5.0,1,residential_sale
3.0,3,1962.0,Brugge,0.0,1.0,HYPER_EQUIPPED,125.0,30.0,2.0,B,1985000,West Flanders,Flanders,6.0,3.0,AS_NEW,apartment,356.0,0.0,1.0,3.0,2,residential_sale
6.0,6,2024.0,Brugge,0.0,1.0,HYPER_EQUIPPED,395.0,30.0,4.0,B,4000000,West Flanders,Flanders,6.0,2.0,GOOD,villa,398.0,0.0,1.0,5.0,1,residential_sale
1.0,2,2020.0,Mons,0.0,1.0,INSTALLED,86.0,30.0,3.0,A,243000,Hainaut,Wallonie,6.0,1.0,GOOD,apartment,356.0,0.0,1.0,1.0,2,residential_sale
1.0,2,1996.0,Mons,0.0,1.0,SEMI_EQUIPPED,80.0,30.0,3.0,G,110000,Hainaut,Wallonie,4.0,1.0,TO_RENOVATE,house,216.0,0.0,1.0,1.0,1,residential_sale
1.0,3,2024.0,Gent,0.0,1.0,HYPER_EQUIPPED,167.0,30.0,4.0,B,784650,East Flanders,Flanders,6.0,1.0,GOOD,villa,1660.0,0.0,1.0,2.0,1,residential_sale
1.0,3,1968.0,Brussels,0.0,1.0,HYPER_EQUIPPED,162.0,30.0,3.0,D,335000,Brussels,Brussels,6.0,1.0,AS_NEW,apartment,356.0,0.0,1.0,2.0,2,residential_sale
